Date,AMD,NVDA,INTC
2017-09-06,12.859999656677246,164.71249389648438,34.018856048583984
2017-09-07,12.630000114440918,165.47738647460938,33.80957794189453
2017-09-08,12.25,162.60650634765625,33.476619720458984
2017-09-11,12.550000190734863,167.88137817382812,34.02838134765625
2017-09-12,12.300000190734863,168.4873046875,34.332801818847656
2017-09-13,12.220000267028809,169.24227905273438,34.56111526489258
2017-09-14,12.260000228881836,168.27871704101562,34.70380783081055
2017-09-15,12.520000457763672,178.9178009033203,35.198486328125
2017-09-18,13.079999923706055,186.30857849121094,35.198486328125
2017-09-19,13.119999885559082,186.1099090576172,35.417293548583984
2017-09-20,13.739999771118164,184.6099090576172,35.265079498291016
2017-09-21,13.40999984741211,179.56350708007812,35.388755798339844
2017-09-22,13.300000190734863,177.81517028808594,35.369728088378906
2017-09-25,12.609999656677246,169.8681182861328,35.3507080078125
2017-09-26,12.449999809265137,170.82177734375,35.64561080932617
2017-09-27,12.739999771118164,174.56680297851562,35.71220016479492
2017-09-28,12.739999771118164,174.51715087890625,35.98808288574219
